cid,text,time,author,channel,votes,photo,heart
UgzC4u25QFK4U9nmuuJ4AaABAg,Nice I reacted to this video as well! So much opportunity as a freelancer with this new marketplace driven by online talent acquisition 👍🏼,11 個月前,Paul Mendes,UCVYn-ne_-qlZ-Prc8M4hH_Q,1,https://yt3.ggpht.com/ytc/AKedOLQUZTqBOlmh0jhQfWA2PNlytYd2Hkw1f_FlCAK4Gw=s176-c-k-c0x00ffffff-no-rj,0.0
UgzXXjC7FGwc9c94met4AaABAg,"This video was great! Thanks for your insight and energy, Noah. Hope to connect with you",11 個月前,Alaina PowerChick,UCVk530R9ZNOGMg94DebwCQQ,0,https://yt3.ggpht.com/ytc/AKedOLQp5OtWBkHAe_dBz50E0CWOYBecEFY9Mfvm5c0v=s176-c-k-c0x00ffffff-no-rj,0.0
UgxspcuecAK_GTr5xXx4AaABAg,Great job with content. Inspiring and useful!!!,11 個月前,Business With Yulianna,UCXcQOhs2F1JH_yiumr8rIrA,2,https://yt3.ggpht.com/VIUgBl8c54YxaRK7vavAcbylint-MEdg9uhebUCQA07yy7tj6rl9H_iVjpSyDqRZRoc_Mlcirg=s176-c-k-c0x00ffffff-no-rj,0.0
Ugz1iC0eQhKlLMC1OmR4AaABAg,"This girl is impressive! On the same note, it's another story to remind me that I have really not done something right over the past 3 decades!",11 個月前,No Carbs Nation,UCssKL4K6Ot8ZRr5REhm56xA,1,https://yt3.ggpht.com/ytc/AKedOLSVStejtIDQbkYiuCWZJPog0LslCIrRaqQBtaem=s176-c-k-c0x00ffffff-no-rj,0.0
UgzSAI-yEf1rRmuvM494AaABAg,Great video about earning from a gig and expand into more markets. Fiverr could change their rules anytime,11 個月前,Justlearn,UC6nLMGSB9ZEU9Fgywq0Owbg,0,https://yt3.ggpht.com/ytc/AKedOLT1VvzCGpe57qLh-COu09M_QbK0tDh4JSUh_79x=s176-c-k-c0x00ffffff-no-rj,0.0
UgyuXKc_VFdImc9kwEt4AaABAg,This is a beautiful success story. Thanks for sharing,11 個月前,Mountain of Inspiration,UCw-MxFxAwoVJGR78RWwn11A,0,https://yt3.ggpht.com/ytc/AKedOLS9b9cNu71lURAeQdExLmxlh_5_ebY7F04xinKm4g=s176-c-k-c0x00ffffff-no-rj,0.0
UgwA_nYpJYaw0ygx0614AaABAg,Great video and great format. Very informative.,11 個月前,Paul Marles,UC2srRh1VkgXJa-BjWhBHKBA,0,https://yt3.ggpht.com/ytc/AKedOLRd8xeLMDJS1PMaJsWdIC-IzkUbyBpmsbPzGtolpg=s176-c-k-c0x00ffffff-no-rj,0.0
UgxHataRVVurI0JJnch4AaABAg,"Oh boy. I wish there were more TikTokers out there that showed how difficult starting a business is instead of making it seem super easy. There's no ""get rich quick"" realistically!",10 個月前,Alexa Madison,UCN8cIuRxwxmN8GGn0Hho6Fw,25,https://yt3.ggpht.com/cWABHP1HJ9yRz9_fnDqz2LkmS4gxaRAxhaBgWifUZzUtjZ2CeVWQbEEpHxOIqTxluMLCRpPtnw=s176-c-k-c0x00ffffff-no-rj,0.0
Ugzw8eyjmNSTgs7ztsd4AaABAg,"I think the key is making legitimately helpful content. As Gary Vee says, give away your best stuff for free. Nice vid Noah",10 個月前,Mark Savant Media,UC2ePGMF5jsWze1sc0Gftf4w,5,https://yt3.ggpht.com/DiJru34kVGlopD9hX60M_lJ49MzeoXKdnYu2BgjYiBjPKkiJ1SZ4EZ_WkRlmncsUUsUUHkPBuxA=s176-c-k-c0x00ffffff-no-rj,1.0
UgwOdne0FM5C3LMxYBR4AaABAg,"""laptop lifestyle"" is the dumbest thing ever. its incredibly difficult to work on a laptop. I need my damn mouse and a BIG SCREEN.",10 個月前,ebay seller,UCGeGLgIXIOuo3-3vKXCq8zQ,5,https://yt3.ggpht.com/ytc/AKedOLRYtgZzCz40TH90AhnH1ZVeH8xzSfNMolPKDQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgwM8x77zXw8cGUsz5V4AaABAg,"Lol love this video, more people need to help set the right expectations for people wanting to start their own businesses. It’s not easy, especially if it’s not something you have any interest in!",10 個月前,Mike Nardi,UCLSXOwjIhyU67QuIvt51dbQ,1,https://yt3.ggpht.com/ytc/AKedOLRRGR9gfxeF-oy0oFwsKu08CyZZe3y1thZCmdcwxA=s176-c-k-c0x00ffffff-no-rj,0.0
Ugy6rkOfxoaKFHwnWwJ4AaABAg,"Thank you for making this video for us. Your video should go viral to help other people understand, who should teach you how to become successful.  Thank you, Noah. See you later at the Office Hours.",10 個月前,Sergiu Adrian Rus,UCO9-AAc4fvMn7r9GfPv-6Fg,0,https://yt3.ggpht.com/ytc/AKedOLQjPGgCc5JwL5MxpNEphqaxfTxcx3oo25CCHDrKB8s=s176-c-k-c0x00ffffff-no-rj,0.0
UgzzLzUGvhDpAtrfh2F4AaABAg,I like how you see the silverlining and pick out positives instead of just drilling hard on the negatives. You seem like a good dude,9 個月前,guus geluk,UCfl_WLTp2tsYd-UT-jcBk9w,0,https://yt3.ggpht.com/ytc/AKedOLQ9ciNZEmCPSjwFMVpQuhMifxI9sucLmEeuAg=s176-c-k-c0x00ffffff-no-rj,0.0
UgySPhW-yfuJqQ2R7Dp4AaABAg,"Hi Noah, I love your videos man! Keep it up and thank you for the great job!",10 個月前,Yamil Insaurralde,UC_HAjxgxLzYZafJyYOIn4Ww,0,https://yt3.ggpht.com/ytc/AKedOLT8x9nYIOxBCcgVt3ao1JZ9BF-mZIOyYNvadyLZsg=s176-c-k-c0x00ffffff-no-rj,0.0
Ugwc8mQM_78Tfg01C_54AaABAg,Noah your expressions are priceless in this clip! Love what you do,10 個月前,Morne Peters,UCZIEyGDKuCZj1cEJKO84S8Q,3,https://yt3.ggpht.com/ytc/AKedOLQyI_5_u-6GVP8OPjYXHhezglr5H4t3LLPi7ZgZxg=s176-c-k-c0x00ffffff-no-rj,0.0
UgwDGA_FfmxoTzg4lSp4AaABAg,This is so funny! Thanks Noah for educating and entertaining us too.,10 個月前,Motion Hatch,UCbPELH-EaxceIXruva3qpig,2,https://yt3.ggpht.com/ytc/AKedOLTEymorBjtj2EKdtu_liDnUavbnYwfF0VwX5QmQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgzqbdhyjggB5EZsKMd4AaABAg,"Great video! I love the roast of the get rich quick scammers. I believe fully in the concept that BNI coined: “Givers Gain.” The more you give, the more you get. Thanks for the entertaining video.",10 個月前,VID801,UCZbD0fMxAH3UmcpkcVf7G7Q,0,https://yt3.ggpht.com/ytc/AKedOLRgb76cVXpKwgYAopyrLTEHZX5y0VFQFSr-Odf_vw=s176-c-k-c0x00ffffff-no-rj,0.0
Ugxs5zaj2WdJ_jowpux4AaABAg,Also I know u do these randomly but I think it would be kinda coo for u to do this as a series because I like the fact that u don’t just bash them but also give tips and advice along with it,10 個月前,Cj 2k,UCvDwlyoE_ydGGkOd07AuX6A,1,https://yt3.ggpht.com/ytc/AKedOLRcET7iZJzWfOJAiYHmolz3aLDIyecDlFe0=s176-c-k-c0x00ffffff-no-rj,0.0
UgyvRcwv7DdRRLs5lQ14AaABAg,I enjoyed the pure cringe Noah showed more than his reviews 😂,10 個月前,Terence Tam,UCIGeVFElRnaqQWpHqTLWRrA,0,https://yt3.ggpht.com/ytc/AKedOLQZpsOQbbdqVGroMv4eDWIP6d3IAZEufIE1PpMeh5U=s176-c-k-c0x00ffffff-no-rj,0.0
UgzFom1pztyHEjqoKj14AaABAg,"All of them were crap.
And this is what really amazes me how they 'bought' those followers.",10 個月前,Aleks Developer,UCjrPTgJGxaiebwCCIDCA5_w,0,https://yt3.ggpht.com/ytc/AKedOLTh0i6TdRDigf0XD4qVNWUOZWHgnvdlrX6WHw1tSw=s176-c-k-c0x00ffffff-no-rj,0.0
UgwEhED90w1nmvyg30h4AaABAg,"Noah, I’m mad that you’re too nice of a guy. These dudes are scamming people. Call them out for real.",10 個月前,Aaron Pearson,UCGD1kmTiaJJYcnfJxjoNKxw,0,https://yt3.ggpht.com/ytc/AKedOLSGUxnDXNAX61LkQ8vOM8LMldhSJCBio7e1NLj1=s176-c-k-c0x00ffffff-no-rj,0.0
Ugx12e2TQ-UTFkfx66l4AaABAg,"I like this roasting, it's funny, informative and eye opening for many folks outhere, who are looking for a side hustle to make some extra cash. 😀",10 個月前,Marketing Harry,UC8bbeohnLzmsGPklJCSFpRQ,1,https://yt3.ggpht.com/ytc/AKedOLRln_BhMvQOXWSBIi9D3k5HZrXI-ayGBJWdJQmz=s176-c-k-c0x00ffffff-no-rj,0.0
UgzCz5oJ-v2S1dyiVaJ4AaABAg,This is an indication at what level a large part of the TikTok audience is at.,10 個月前,Bee,UCaqhMc1US0upANNtS-ceFzQ,0,https://yt3.ggpht.com/QPDfre3oa9e5kDklGfT4RlzB9LSOqd0vM5xXqHESjrFuhzSjeU-sDkrilS7ZEncgpdVmwlzKjB4=s176-c-k-c0x00ffffff-no-rj,0.0
UgxR8oD7p1aDJPoyQ2B4AaABAg,So this was a channel I subscribed to. I liked it better when you were producing quality content instead of roasting TikTok gurus for views.,10 個月前,Matt Baran,UC9tfZaAMsCsUf68IpqfP9SQ,1,https://yt3.ggpht.com/ytc/AKedOLSFbYhLCR3cKFGSTxYDzJz2uxaLa90FpLkQjQpWVg=s176-c-k-c0x00ffffff-no-rj,0.0
Ugz_7fhv4nxhtRKKCVF4AaABAg,7:36 - this guy imitating Gary Vee (and pretending to talk to someone else while doing it) 😂,10 個月前,Jack Duffley,UC_g4GptJd1A5vzfu2CR4dRw,12,https://yt3.ggpht.com/ytc/AKedOLQrg-XDM0idHqxiicj7MGDpOr8Eji91G4YfAwaoLlA=s176-c-k-c0x00ffffff-no-rj,0.0
UgwMyKEPot5xCpVeje94AaABAg,Love it!! Keep them coming :),10 個月前,mehdi jouay,UCxKvno38Sec_2dqA5eA_E0w,0,https://yt3.ggpht.com/ytc/AKedOLTD1XKmvRkNvuG8UZi63KqCzYgN2B05fBEMIjhX6A=s176-c-k-c0x00ffffff-no-rj,0.0
UgzvISO_5d0tlgFMijd4AaABAg,"I’m an entrepreneur. I don’t work 9-5.
I work 8-22, 24/7.
That’s what these charlatans don’t tell you",10 個月前,Guz Man,UCU8zPngoj_iKMQHLwOb99eA,1,https://yt3.ggpht.com/ytc/AKedOLQKo6BKpOdtEQLYBBzbgXVicFu1IU5kfMeBf0kM=s176-c-k-c0x00ffffff-no-rj,0.0
UgisI7WnHA53ZngCoAEC,Godzilla quoted this once. ,7 年前,TazzReviews,UC_qVfSw_Z2Rlf0yvYNc5hcg,380,https://yt3.ggpht.com/zDY706coXo_e6FNt6fxMJVMPB6RqyHrtDb3buuI3xWFB2CqVKuO7PMD57k3NV7hotak33j6c=s176-c-k-c0x00ffffff-no-rj,0.0
UgwUDEZXpx-6HXXLcDB4AaABAg,"Humanity: We need Kong. The world needs him.




Godzilla:",1 年前,Lion Angel,UC2L7b6rD_gVY2lZTWToW5VQ,26,https://yt3.ggpht.com/ytc/AKedOLQqMc_tg6EcybVVn03TMSok3ErkXZQOKZ-WTSPj=s176-c-k-c0x00ffffff-no-rj,0.0
Ugw28D1OSVKDNPwvAdV4AaABAg,"If nobody says that in Godzilla vs Kong, I'm done with life.",3 年前,bro,UCYqO5r6f8Xoh9bbbbAVRu2g,37,https://yt3.ggpht.com/N_7ph9f8MTH7EV50qhYrGDcLxQsZg54RBlwlJZEw9KBETRo4e9jRTUAzSq5U0AqrerlP01eN=s176-c-k-c0x00ffffff-no-rj,0.0
UgjHV3SfUBvDn3gCoAEC,When people think King Kong has shit on you.,6 年前,Adwin Galo,UCmUyDSCF51NAcf3gmjFjrSg,104,https://yt3.ggpht.com/ytc/AKedOLTvcmnz_6Xi70OjcBjddEHH1PxLPPGgkugX4Q7Xzg=s176-c-k-c0x00ffffff-no-rj,0.0
UggPcZhLgYaRpngCoAEC,He deserves an oscar for that scene,6 年前,Iggy Pips,UCTfF5n7BidDt6LnYY7pz9tw,28,https://yt3.ggpht.com/ytc/AKedOLRDZS2MnDuYAbuDAWQU9ROLAPLPT8wbLRawnBd7mg=s176-c-k-c0x00ffffff-no-rj,0.0
Ugh2u8tiYv78fXgCoAEC,The exact moment when Denzel Washington wins the Academy Award!,5 年前,Alexander George,UCcmnSpU-EJyPR9hTxCl8Bog,6,https://yt3.ggpht.com/ytc/AKedOLTPSolTTU4-nm2Hc8rRdVapyGzHVIpvi1o-jw=s176-c-k-c0x00ffffff-no-rj,0.0
UgxKlkmXUc7IuHa59dZ4AaABAg,I love this scene in the movie.  Really powerful.,13 年前,krakhaid,UC6zftblqWlwRCENw6BqdD9w,2,https://yt3.ggpht.com/ytc/AKedOLRp7xnBP-w8-PkhMoikXzES7UFprAEFK6tbHA=s176-c-k-c0x00ffffff-no-rj,0.0
UghZi_SoD9QncHgCoAEC,me when i pass my math exam unexpectedly,7 年前,Alan Nigenda,UCJhj-O3-OSiVKRrkFSyfhtQ,135,https://yt3.ggpht.com/ytc/AKedOLTh7S9AWINaSNVeLgZlH53ToizoSJ3kMhszsGKLjg=s176-c-k-c0x00ffffff-no-rj,0.0
UgjbZlFRaECinHgCoAEC,Denzel is awesome in everything love all his movies,8 年前,TheGamerPandA,UCFXkWgf9Nwu7nHtdPWgkzTQ,9,https://yt3.ggpht.com/ytc/AKedOLTFflASXAicqGxqprMIRDtxCZnjlb3Jfe2zR4Ku=s176-c-k-c0x00ffffff-no-rj,0.0
UgwcOzKPTdMviS1xlOV4AaABAg,Damn.. I watch training day once every last day of the month and i still get chills because of how epic that part is. I literally see the whole movie again just to see his wife naked and to see this part. haha,11 年前,FOOKIN HALE,UCmLDP74rmg_6RGif7fq8mvQ,0,https://yt3.ggpht.com/ytc/AKedOLSzI4MvXKwUesXpwdBBiME_m0iGNLp0GoD5ZMj_ug=s176-c-k-c0x00ffffff-no-rj,0.0
UgzVISW8fl8kUl-cnRN4AaABAg,"""King Kong ain't got shit on me""
 Famous last words 😭",10 個月前,Lucas Dante,UC1Hmf7wHXGtK8tHXuowo3SQ,1,https://yt3.ggpht.com/btHoWNGQK0yWYoMyDraO8lXginhl0dfM3DYAmAGbjDi4a-R8NCUTfZA1UBDlWTJnMhTBQqW3rIA=s176-c-k-c0x00ffffff-no-rj,0.0
UgzB0QeN2aBg1z2OPRB4AaABAg,"I love this guy,  he is my hero
",9 年前,Tim Harman,UC8LKPQXI2Bi8PLldUdj6cSg,0,https://yt3.ggpht.com/ytc/AKedOLQBybuA7eDQYvmVCKWniddBl7ukPu6YAwtNFTujZA=s176-c-k-c0x00ffffff-no-rj,0.0
UgggrFYeqS9I1ngCoAEC,"Press 2, and after he says, ""King Kong,"" quickly press 6.",7 年前,JonW1987,UC8i9M7yKGFHiQXjR_icyH-g,225,https://yt3.ggpht.com/ytc/AKedOLQjGD3zZHHPIa2EeFI31DgRgV7jGMQVsReQ2KBE=s176-c-k-c0x00ffffff-no-rj,0.0
UgjtQogqEOCLcngCoAEC,"The so called over the top scene is the best part of the movie. ""King Kong ain't got shit on me""",7 年前,Abeyl Genet,UCeptyzMOHRYV-G7aLMfLQhg,3,https://yt3.ggpht.com/ytc/AKedOLQ_63TMlK4cE1DnTNhWGtsXEHfkIcxwhGhXZQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgxHP63m5z8pElY9T054AaABAg,Working a 12 hour shift on just two hours of sleep like:,3 年前,CLD 7991,UCzYqMI3BirAhMEyQ9wHD7kA,7,https://yt3.ggpht.com/ytc/AKedOLSC3UXAFwv3rTsk1I46HHgLvcuacyUKhyJoWznk=s176-c-k-c0x00ffffff-no-rj,0.0
UghNKkXqsZmeBHgCoAEC,"King Kong got shit on me once. You need to make sure you're standing REALLY far away when he does it, it splashes EVERYWHERE.",7 年前,CharginChuck,UCTZxuiALgfzivd0CcfYRUMg,2,https://yt3.ggpht.com/1DNHcyDBmV9xUWmoljn_pxREsEDA3nXqpIIUN2iDbKV0GJnaTBr-0wVXosD1De0PsDJcvlZL=s176-c-k-c0x00ffffff-no-rj,0.0
Uggpx7cJ2W2Gf3gCoAEC,My workout quote!  lol ,8 年前,Coach Rollie Workouts - Fat X 101,UCkqBGyoTxXSaWT8MojeU3Mg,26,https://yt3.ggpht.com/ytc/AKedOLRCVsIWZTTVOmYQbmrTtdwm98yH_yDY5Rig-sMY=s176-c-k-c0x00ffffff-no-rj,0.0
Uggr2NXGakx3engCoAEC,Godzilla's thoughts Exactly,5 年前,Plebdominus Rex,UCtNN93N6YgwQX7rczlfL0lA,136,https://yt3.ggpht.com/ytc/AKedOLRpiIjFjzQkPKTpr_uUbc6fvzib4dPlxiaNGWREgw=s176-c-k-c0x00ffffff-no-rj,0.0
UghLWH7i8X1e5HgCoAEC,"So glad that ""King Kong"" line earned Denzel an Oscar for Best Actor.",5 年前,Esteban68 Hernandez,UCOAMUyuY2QXGUBIXLnKCWFw,0,https://yt3.ggpht.com/ytc/AKedOLQ4VwnnyP1dTFmOTIn98bzv_es-jGp0bEVz7w=s176-c-k-c0x00ffffff-no-rj,0.0
UgwVGg-se3QcA97ZJ-d4AaABAg,When you beat the final boss in Dark Souls,3 年前,Alex K,UCrNfLrb4pEUoH6uIog-1dcw,8,https://yt3.ggpht.com/5b0mVK-sBqJ1pKpgqKH2T6w9NwYURWl3Q5cP5VU2AocuYcxjjYnlxYYGEJk9xOPRtQIfd8v0sA=s176-c-k-c0x00ffffff-no-rj,0.0
UgyiY8iMS7sjnISgsll4AaABAg,Pretty awesome that you support side hustles as a business owner! Not to mention showcasing their side hustles on your channel to help them get some exposure is really pretty incredible. Keep up the great work Noah.,10 個月前 (已編輯),Mike Nardi,UCLSXOwjIhyU67QuIvt51dbQ,55,https://yt3.ggpht.com/ytc/AKedOLRRGR9gfxeF-oy0oFwsKu08CyZZe3y1thZCmdcwxA=s176-c-k-c0x00ffffff-no-rj,0.0
UgxJ4qW86L0nMPSOxS54AaABAg,Make sure you protect your health for side hustle (and full time) energy!,10 個月前,fitforfreelance,UCtgEdA6SI71YpR0fHM_jx7Q,3,https://yt3.ggpht.com/6dVdPknBl9ifd7QLjfFR5D1p6sWt5UGsurMTI3wMj6R17x1L2GHjN2hZqhWfMAWBvsMT_ByvBrk=s176-c-k-c0x00ffffff-no-rj,0.0
UgwPG4wpgw7pQQ2y1XJ4AaABAg,"3:07 ""it is a tongue that is delicious...""

Don't mix personal life and business Noah!",10 個月前,Matt Phelps,UCrhM0tPz7bFPV5I3tPF-TVw,3,https://yt3.ggpht.com/p3vGCy8AIi4Y-mJJMJTTFfNQjrxcb5iDgBysc3tJc5CBr3s1pdGg1Wt6MtZIr3MYI9ZqGs0Eu_Y=s176-c-k-c0x00ffffff-no-rj,0.0
UgwSqtH96x-qSVzDFSh4AaABAg,Thank you 🙏🏻 🤩 I love my day job but building my side hustle is so important to me to . Thank you x,8 個月前,Isabelle Mettan-Ure,UCC17Ph-fL2iuNKurvSojWYw,1,https://yt3.ggpht.com/ytc/AKedOLRF7-MuimVYigDYPpDo_vTn85JmCoTopT8QIQ=s176-c-k-c0x00ffffff-no-rj,0.0
Ugz_13tl8Na9_1_ecEV4AaABAg,"I got an idea for your next video! 
Help one of your employees (or anyone who is procrastinating) start a side hustle in a weekend!",10 個月前,Robby Goodwin,UCB3wA06Wvh1DnJjGnBGgq1g,3,https://yt3.ggpht.com/ytc/AKedOLTIj0l7uMzbX6CffvwkjMKcjyGJgbyS8WPiDSUj=s176-c-k-c0x00ffffff-no-rj,0.0
Ugz7ydQfCYqSG2FQwVx4AaABAg,"Great hat and shirt!!!

Oh and great content too, but that’s a given :)",10 個月前,Jen Tankel,UCneW8sFIy373o8f1eCk8NTQ,1,https://yt3.ggpht.com/ytc/AKedOLQJ9j3Mu2YMI8SEOEjLWbeYvQS5YOCFWFY90w=s176-c-k-c0x00ffffff-no-rj,0.0
Ugy2I8DPM0gqk94SKwl4AaABAg,Love these kind of videos! Uncle Noahh,10 個月前,Marianne H K,UCd9OKoyfUwrQ2B9_eTkOlow,1,https://yt3.ggpht.com/ytc/AKedOLR2I6cxCDALfHelSlToDNeWRy1J2IsPXNoUKQ=s176-c-k-c0x00ffffff-no-rj,0.0
Ugzthz3wycfRo_za21p4AaABAg,"I feel like you,man, carve my own Path, But , you pay a bit price.love from Portugal 🇵🇹🇵🇹🇵🇹 parabéns 😁",2 天前,john pinheiro,UCGO8cJ-X0eygiBHpTNI4-QQ,0,https://yt3.ggpht.com/ytc/AKedOLQcrfMgXIn60F8GTbT5mY1iSTccizIi44WPoA=s176-c-k-c0x00ffffff-no-rj,0.0
Ugy4huKrfE-U-kn143p4AaABAg,I appreciate you a lot much more now Noah for putting a light on their side hustles 🙌✨,10 個月前 (已編輯),Mohamed Alsharweni,UCRHcGm_uCEqpVDaQzM1eBjA,2,https://yt3.ggpht.com/ytc/AKedOLTCdEmWckXlG9LXvlH73Oj4SbSFMw9_-8CEOr4xFg=s176-c-k-c0x00ffffff-no-rj,1.0
Ugx5nNMUV6lUFnF3zz94AaABAg,Ur videos r so good I'm binge-watching them like Netflix :)!,10 個月前,mehdi jouay,UCxKvno38Sec_2dqA5eA_E0w,0,https://yt3.ggpht.com/ytc/AKedOLTD1XKmvRkNvuG8UZi63KqCzYgN2B05fBEMIjhX6A=s176-c-k-c0x00ffffff-no-rj,0.0
Ugyu1yshRBlCuBXi6nV4AaABAg,"You’re like the dream boss, i’ll never have😔",10 個月前,Yannick Nixon,UCT89GFYRJILIYiwZki80sUQ,0,https://yt3.ggpht.com/ytc/AKedOLRO4SKiEHkB2cv792f6AFXjioyIfGCSJ7t67GqSNg=s176-c-k-c0x00ffffff-no-rj,0.0
Ugw6DqBATSVL6wsGU5t4AaABAg,very inspiring and cool to hear about other's side hustles,10 個月前,Mia's Money,UCXAf0-NJhaRAr6Wt_75SKBA,0,https://yt3.ggpht.com/U0hrkqymf_oGmcVEJ6fY5fwaZos6Tx3YBZMYxdb58biRICjyWSQhitZymA0UFn5E3WGjdi_EAQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgyDNPHq8pQtpw2v4Bx4AaABAg,Outstanding! And I'm not just talking about the Taco Derby shirt.,10 個月前,Jeremy Hall,UCpxi8F7Q_d-r3aSR0-CMzHA,1,https://yt3.ggpht.com/ytc/AKedOLTrgnQ9Rjqb2O4IxlBoVeLz2SczizUUuW1OwDTV_w=s176-c-k-c0x00ffffff-no-rj,0.0
UgyRzCUdAZcx7Z_KGPF4AaABAg,thats so ENTP! great leadership!,10 個月前,Valera Ivanov,UCYucwis_2e9EdW2Pr7IeI3g,0,https://yt3.ggpht.com/ytc/AKedOLSrNFm9Rh9Ukt2x6le4poGDTFFniTF8Ns6i-MRs=s176-c-k-c0x00ffffff-no-rj,0.0
UgyAZShkcxY-IVje-jx4AaABAg,This was great Noah. Thank you. Always solid tips.,10 個月前,My Digital Marketing Journey,UCKikkvJZqmhgpEe6RlG1rUA,0,https://yt3.ggpht.com/ytc/AKedOLSD1Mr2zZljFgYkf16f4rRpiS9WWDSR0_znxIw8=s176-c-k-c0x00ffffff-no-rj,0.0
UgxxZKv-o5tnRgavExl4AaABAg,💥Full of value again noah thank you. I will try the side hustle a share my experience online all thanks to you ✅✅✅,10 個月前,Reza Muradi,UC4O6IYpy0yMk93-8PZAxpxQ,1,https://yt3.ggpht.com/gJsDNN6GTrZz_XVnkS4UTR8AjbnMQPeZEFP0HgVCk7l_8o-X4_NXsva4lyfFQc9DKdOQkmHuYQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgzSeO-8aLNo0az2MeV4AaABAg,Uncle noah videos are amazing hahaha,10 個月前,Ameer Baig,UC2SlBN8eM8Gchj6ZhyOxePA,1,https://yt3.ggpht.com/ytc/AKedOLTYLedW4HYgDP8JpaB29X3RfdnFK_Ty8mxUx8WgBw=s176-c-k-c0x00ffffff-no-rj,0.0
Ugy-GEqoCBuGXbnhE9R4AaABAg,Great video!,10 個月前,Pranav,UCcu3WpTdKSHd3zdeYTWWNqw,0,https://yt3.ggpht.com/ytc/AKedOLRmnT0oEXknSa31Z5AJkO3ED_uF7q1mNyss8R5Vqw=s176-c-k-c0x00ffffff-no-rj,0.0
Ugxyrd9VK5dTSZm2OCh4AaABAg,"Hey Noah, absolutely LOVE YOUR CHANNEL!!... I wish you could do a video on how you and your team/teams build the various API softwares that powers your present and past sites...The whole idea of ACTUALLY building API’s for a  business is soooooo confusing to me... no matter how many vids I watch on the subject, I can’t find a video with practical common language explanation...smdh... it might be too time consuming for you to do, but it would be THE highlight of my YouTube experience!!",10 個月前,Money Making Sim,UC-Lx1Bx2aQ1h7D1UXDuXGLA,2,https://yt3.ggpht.com/xhcE7HIEXG-o4OiZajKk6K2-WmZWEYCMv7KcERubX42TQnxEFc7alPlJVB5UkBUp95uOopGbcw=s176-c-k-c0x00ffffff-no-rj,0.0
UgyHa5shEuSGM2NlON94AaABAg,"Good on you, Noah!!",10 個月前,DP,UCjvLXw-EN1RyJDD5TrvQ5jg,0,https://yt3.ggpht.com/ytc/AKedOLSWyi8St6M6eHvoS31PHYrqL4mlYUI8C__2JSn0=s176-c-k-c0x00ffffff-no-rj,0.0
Ugxb6VwrdUr0RzH9NOR4AaABAg,Noah Can you make a video on side hustles teenagers can do❓,8 個月前,Reza Muradi,UC4O6IYpy0yMk93-8PZAxpxQ,25,https://yt3.ggpht.com/gJsDNN6GTrZz_XVnkS4UTR8AjbnMQPeZEFP0HgVCk7l_8o-X4_NXsva4lyfFQc9DKdOQkmHuYQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgzW8nnwp0saIvUOYAN4AaABAg,As a full time headhunter (executive search for healthcare) it was cool that he mentioned that. And yes the fees are massive. We charge clients 30% of the first years compensation.,8 個月前,Nick S.,UC2ROeDAomHZDSHXrBRhyLKQ,3,https://yt3.ggpht.com/12hPTJyUVaRr5icFI_ohe-5GZlnFtqkgRe-bBFWv0KQGOfoBMw1B73KHILCAcPBCKuaEWXhEHw=s176-c-k-c0x00ffffff-no-rj,0.0
UgwkEw6khFCYi4BZN-B4AaABAg,"Thanks Noah!!! I needed a push. 

Started a course today that is centered around emotions, thinking, and physiology. Only done one video for it (on procrastination) haha. I recommend that everyone get involved in Noah's challenge. I started the day in a big low and now that I done what I could to start (wasn't up to my standards) I feel like I have a breath of fresh air. Thanks Noah! 

P.S. The reason I was feeling low was because I didn't have a reason to go through my resources around emotions and physiology. Then when Noah mentioned the challenge I thought, well what problem of my own can I fix?",8 個月前 (已編輯),stefan sigley,UC7_yPIs144CVLD6IeeXC5MA,9,https://yt3.ggpht.com/ytc/AKedOLR1HQ23PnGTe_BW8huTzKwvb0E-8CAjbd-415mTNw=s176-c-k-c0x00ffffff-no-rj,0.0
UgwW1Lr5-XfIorXv78F4AaABAg,"Great Video! 
My partner is a culinary chef with a degree in pastry.
She has found a lot of success this year on FB marketplace AND all of the people have to order a minimum and pick up only so its super convenient for her. 
It works really well.",8 個月前,TheAntipreneur,UC_dqgo1D5VWJmaIGf-BpH8Q,11,https://yt3.ggpht.com/f6wh_FAtG7jcvT0JUdUHmN1w-HOA0xQECNQtEUaBgd47cLIvRuLwLKWYvQ1N7b6l3GJQicq_7Q=s176-c-k-c0x00ffffff-no-rj,0.0
Ugz8wBsSdqU_u0Hznih4AaABAg,"Great video, Noah, as always!   Do you have a transcript link for the video?   Also, would like to know more specific details about how to set up virtual events for companies.   Please share and thanks!",8 個月前,Jayne Terry,UCjHWj6P-TJ-Ig66O3EvcgsQ,2,https://yt3.ggpht.com/ytc/AKedOLT16ac0gcz3r8uqCSRmc1spucWies2S8lwU0w=s176-c-k-c0x00ffffff-no-rj,0.0
